Name;ID;Message;Type;Gate ID;N ID;Operator;Fixed value;Filter time (s);Class 1;Class 2;Is Alarm;Need Acknoledge;Record on historical file;Access groups;M1 Type;M1 Gate ID;M1 N ID;M2 Type;M2 Gate ID;M2 N ID;M3 Type;M3 Gate ID;M3 N ID;M4 Type;M4 Gate ID;M4 N ID;M5 Type;M5 Gate ID;M5 N ID;M6 Type;M6 Gate ID;M6 N ID;M7 Type;M7 Gate ID;M7 N ID;M8 Type;M8 Gate ID;M8 N ID;C3 Type;C3 Gate ID;C3 N ID;C4 Type;C4 Gate ID;C4 N ID;C5 Type;C5 Gate ID;C5 N ID;C6 Type;C6 Gate ID;C6 N ID;C7 Type;C7 Gate ID;C7 N ID;Condition gate;Condition Gate Type;Condition Gate ID;Condition N Id0004717062021141615;0;;NUM;ZERO;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV100;0;Process_COP_Vapeur Alarme Status;NUM;AAC_MZV100;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV140;0;Bass_Pression_Cop_Vapeur Alarme Status;NUM;AAC_MZV140;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV110;0;LPlume_Vapeur Alarme Status;NUM;AAC_MZV110;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV120;0;LSang_Vapeur Alarme Status;NUM;AAC_MZV120;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV130;0;LViande_Vapeur Alarme Status;NUM;AAC_MZV130;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV131;0;LV_Cuiseur_1_Vapeur Alarme Status;NUM;AAC_MZV131;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV132;0;LV_Cuiseur_2_Vapeur Alarme Status;NUM;AAC_MZV132;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV133;0;LV_Cuiseur_3_Vapeur Alarme Status;NUM;AAC_MZV133;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZB100;0;General_COP_Cons_EB Alarme Status;NUM;AAC_MZB100;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZB110;0;Process_COP_EB Alarme Status;NUM;AAC_MZB110;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
