Channel;Device;GateID;N ID;Address;Description;Multiply factor 1;Gate Type 1;GateID1;N ID 1;Operation;Multiply factor 2;Gate Type 2;GateID2;N ID 2;Measured val. 1;Engineering val. 1;Measured val. 2;Engineering val. 2;Decimal digits;Record on historical file;Enable writing to device;Access groups;Apply decimal factor;From gate;Decimal Digits Gate Type;Decimal Digits Gate ID;Decimal Digits N Id
0;0;CMPGate;2012;;Name_V1/PARENT;100;CMP;CMPGate;12;/;1;CMP;PCMPGate;12;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2013;;Name_V2/PARENT;100;CMP;CMPGate;13;/;1;CMP;PCMPGate;13;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2014;;Name_V3/PARENT;100;CMP;CMPGate;14;/;1;CMP;PCMPGate;14;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2015;;Name_U1/PARENT;100;CMP;CMPGate;15;/;1;CMP;PCMPGate;15;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2016;;Name_U2/PARENT;100;CMP;CMPGate;16;/;1;CMP;PCMPGate;16;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2017;;Name_U3/PARENT;100;CMP;CMPGate;17;/;1;CMP;PCMPGate;17;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2018;;Name_A1/PARENT;100;CMP;CMPGate;18;/;1;CMP;PCMPGate;18;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2019;;Name_A2/PARENT;100;CMP;CMPGate;19;/;1;CMP;PCMPGate;19;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2020;;Name_A3/PARENT;100;CMP;CMPGate;20;/;1;CMP;PCMPGate;20;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2021;;Name_P1/PARENT;100;CMP;CMPGate;21;/;1;CMP;PCMPGate;21;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2022;;Name_P2/PARENT;100;CMP;CMPGate;22;/;1;CMP;PCMPGate;22;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2023;;Name_P3/PARENT;100;CMP;CMPGate;23;/;1;CMP;PCMPGate;23;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2024;;Name_Kwh/PARENT;100;CMP;CMPGate;24;/;1;CMP;PCMPGate;24;0;0;1;1;1;F;F;0;T;F;;;
0;0;CMPGate;2025;;Name_VARh/PARENT;100;CMP;CMPGate;25;/;1;CMP;PCMPGate;25;0;0;1;1;1;F;F;0;F;F;;;
0;0;CMPGate;2027;;Name_COS TOTAL/PARENT;100;CMP;CMPGate;27;/;1;CMP;PCMPGate;27;0;0;1;1;1;T;F;0;F;F;;;
